ip_location,content
陕西,我亲妈对我是儿时贫瘠，成年窒息，我婆婆对我老公是儿时庇护，成年后体面退出，知进退。[赞][赞][赞][赞]
海南,孩子是无可取代的。不是有没有用就能概括。遇到好的人，就勇敢的要孩子，不要被网上的洗脑不要孩子。网上全是说不要孩子的，现实中全是生二胎三胎的，有自己的主见最重要。
浙江,心境不一样，无法表达，生过孩子的都懂，我现在就是心甘情愿付出我的一切[泪奔]没生之前我不理解那些整天聊娃的人，不理解整天晒娃的人，不理解那些娃明明不好看父母还觉得好看的人，不理解那些从来不买稍微贵点的护肤品的人[泪奔]现在我的雅诗兰黛面霜续不起了，红腰子精华，cpb隔离等都慢慢在找平替了，但我不觉得委屈，大概就是这样，没生孩子之前我也不会在这评论，说是评论主要为了晒娃，我就是觉得他好可爱[泣不成声]
福建,活着的意义在于活着本身，人生做的任何事，就是为了打破虚无和时间有限这两件事，结婚也好，生孩子，去爱人去工作等等，就是因为一旦无牵无挂，容易陷入虚无主义，我们需要一些人或事支持自己走过这漫长的一生。
北京,他好可爱   会抱你   会撒娇    会哄你
吉林,去养老院关键有人看你，要不挨欺负[呲牙]
广东,"我养育你，并非恩情，
只是血缘使然的生物本能；
所以，我既然无恩于你，你便无需报答我。
反而，我要感谢你，
因为有你的参与，
我的生命才更完整。
我只是碰巧成为了你的父亲，
你只是碰巧成为了我的儿子，
我并不是你的前传，
你也不是我的续篇。
你是独立的个体，
是与我不同的灵魂；
你并不因我而来，
你是因对生命的渴望而来。
你是自由的，
我是爱你的；
但我绝不会“以爱之名”，去掌控你的人生。"
湖南,为什么要有用？这是一种本能，也是一种寄托。我爱他，就这么简单。
北京,没有怀孕的时候一点不想要，怀孕了也是不想要，甚至4个月的时候还想做引产，生了以后每次看到他对我笑，我这老母亲的心都快化了，只要他好，我就好，我很累很困是因为他夜醒吃奶，但是我不会跟他说这些，因为他的到来不是他的选择，是我的选择，所以我要负这个责任，我希望我带他来到这个世界，可以让他感受到这个世界的美好，希望我的儿能一生平安健康快乐幸福，当然他如果可以展翅高飞就是锦上添花，如果他是平庸之辈我也会不失望，我希望可以把他教育成一个有担当有责任感的大男人！
新疆,举一个简单的例子，你坐在马桶上没有厕纸的时候，孩子是随叫随到的
江苏,三岁前是没有记忆的 现在有了孩子 可以看到那时三岁的自己
陕西,有了孩子你才能成为父母，没有孩子你永远也是个孩子，父母是种特殊的经历，是一种无私奉献不求回报而乐此不彼的心态
广东,"其实没啥用，非要说有啥用，可能就是让你体验何为：生而为人，就是一场渡劫一场历练，让你尝尽各种酸甜苦辣
生孩子也是靠运气碰的，碰的好是来报恩的，碰的不好就是来报仇的。"
广东,如果生小孩在衡量有没有用的人、说实话、投胎在这样的家庭也是孩子的悲哀！孩子带来的精神寄托、满足感、生命延续、给家庭带来欢乐与希望是无价的！
甘肃,他们是来陪我的，晚上挤我[泪奔]
天津,和我的小煤气罐，我们一起遛弯，一起玩闹，一起钓鱼，一起探险。遇到害怕的事情伸手让爸爸抱，一声声的小奶音喊爸爸的时候，我本以为是他依赖我，其实更是我在享受他依赖我的感觉，我真的好爱我的小宝。
山东,简直太爱我女儿了
广东,"我老婆怀孕时我很忐忑，我感觉自己不够成熟，不能撑死一个家
我孩子刚出生时我对他没有一丁点敢情，丈母娘带着他，我照顾老婆，经常忘记了自己还有孩子
出院后月嫂带着孩子，我继续照顾老婆，那时候看到他会觉得小家伙可爱，但还是没有那种爱他的感觉
月嫂走后我们开始自己带他。看着他哭，看着他睡，给他换屎尿，给他洗澡，熬夜喂奶，带他去医院，终于，我从他身上感受到了不一样的感觉，那是害怕他出事，想着他能健康成长的期待和愿望
现在孩子十个多月了，天天都回家带他抱他，一天不见都想的厉害，这就是爱啊！"
江苏,为人父是一种修行，我不知道自己够不够格，但是已经做好准备全心全意为她付出了
天津,因为爱情脆弱不堪，孩子是坚固的维系
浙江,以前没有孩子的时候，觉得孩子生出来不是屎就是尿，不是吃就是睡，还要花钱，花时间，花精力，觉得完全是累赘。但是有孩子之后感觉自己的认知完全被颠覆，真的世界上没有比孩子更美好的东西事物了，看着她牙牙学语，看着她蹒跚学步，看着她自己能自己吃东西，真的明白了什么叫做希望，什么叫做盼头，什么物质上精神上的享受都大不过她给我带来的快乐，也恨不得啥都给她[流泪]
河北,生孩子起初就是很喜欢孩子，想着结婚了总要有个孩子吧，一个孩子没有兄弟姐妹觉得太孤单，想着以后应该要个二胎吧，，现在不这么想了，还是依旧喜欢孩子，可不会要二胎了，因为养孩子真的不是养大就行那么简单的，，而且生娃后所遇到的事，让我也不想再经历一遍了，，说什么二胎做伴，不如给这一个娃提供更好的条件，不如照顾好自己，以后了少给娃添乱。
北京,我昨晚梦见失去我女儿了，梦里我一头就撞向了马路边一堵墙，没有她我也不想活了。哭着醒来，心里更坚定了一个信念，她只要平平安安健健康康快快乐乐地拥有完整幸福的一生就可以了，优秀与否不重要，聪不聪明不重要。
广东,我妈要是通透一点都不至于着急催婚[冷漠]
辽宁,我不知道生孩子有什么用 但是我知道从他在我肚子里孕育开始他每个阶段的变化都牵动着我的心 每次孕检的提心吊胆  即便每项孕检一项不落 但是他从我肚子里出来的那一刻还是忍不住去看孩子是否健全 我知道没有孩子我会过得很潇洒 我也体验到了孩子哭闹淘气带给我的负面情绪 可那又怎么样呢？我从不后悔自己的选择 他或许不懂什么叫爱 可是他对我的每一次关心 每一个拥抱 每一声妈妈 不都是在向我说他爱妈妈么 这段相互依赖的关系看似很久实则短到可以看见节点在哪里 我无比珍惜这段不可逆的时光
湖北,她吃我的喝我的 还花我的钱 有时候还很闹   有了她我身材走样了 也不爱化妆了  怕她舔到粉底液  以前抽烟喝酒  有了她烟酒都戒了   身边有人抽烟  我都会把她抱远一点  可是怎么办呢  我就是爱她  她一笑  我心都化了[调皮][调皮]
辽宁,我的崽儿让我体验到了  全心全意爱一个人到底是啥样的  有的时候会害怕不能陪她长大  看到和她一样年纪的小朋友没有爸爸妈妈 会心痛
江西,妈妈会一直告诉她，妈妈很爱她
山东,当了妈妈以后一次又一次的崩溃。一次又一次的自我自愈。6年婚姻。就换回了一个4岁的女儿。[泣不成声]你问我后悔吗？我后悔结婚。不后悔生下我的孩子。但是我后悔为什么把我这么好的孩子生在了这样的原生家庭
河南,孩子的存在就是让人累、让人穷，感觉要崩溃扛不住的时候，一想家里还有孩子要吃饭，哎呀妈呀，我活过来了，还能继续扛一下。[泪奔]
浙江,这是我的宝贝[比心]
贵州,无法用语言表达     她就是我的一切
北京,多个软肋，你愿意为了这个软肋无底线让步。再也不是那个追风的少年。
江苏,生娃的本质是因为性驱使，生完娃之后娃正好填补了自己的空虚无聊的人生。这就是本质
河北,当ta在月子里一直睡觉的时候，你会想怎么老睡觉，不会有事吧，甚至你会把手伸到ta鼻子下面看看还有没有呼吸；再大一点有可能会肠绞痛，哇哇哭，然后你会着急却不知道怎么办，网上去搜索各种方法；然后每天关心的是ta的拉屎拉尿，有一天不大便的话就会心急，还会去研究大便；后来只要是ta生病不舒服，你可能真的会体会到什么是“一命抵一命”只要ta健康平安，你甘愿吃下所有的苦……孩子生下的那一刻，是你一生的牵挂，就像歌词那样：放手如果是一门功课，那妈妈一生没考过。这就是母爱吧
河北,以前我也不喜欢小孩，有了自己的孩子以后看见他心都是化的[抱抱你]
北京,我也不知道有啥用，但是我好爱他[泣不成声]
广东,看了评论区！大家都是第一次当父母吧？很多时候，不是后不后悔，值不值得的问题！一辈子！如果说有一个人让你义无反顾，那必定是你的孩子[泣不成声]
河南,怎么说呢，在肚子里的时候感情没有那么浓烈，甚至跟我老公说到时候保大保小一定要保我，但是生了以后会发现为他付出一切乃至生命都是值得的
广西,在吃自己家包的大肉粽
山东,虽然但是没有孩子老了真的可怜，尤其躺在床上垂死挣扎的时候
河南,我女儿
河南,当妈妈22天 我觉得生孩子最大的意义就是她的成长给我带来的幸福和快乐 这种幸福是她给我最大的回报 很感谢她做我的孩子[爱心]
山西,就是好玩～现在能使唤拿东西～
广东,可以送三朵小花花嘛，我不是在强迫你们，也没有逼你们，我是再求你们。[感谢][图片表情]
河北,我家宝宝一岁，每当哄孩子睡觉前，他在床上滚来滚去，在我脸上贴来贴去，奶乎乎的叫妈妈的时候，还有每次他醒来，对着我笑的时候，我都感觉我是世界上最幸福的人。什么烦恼都没有了。大概就是活着的意义。
广东,他真的带给我们很大的快乐啊
广东,我是一个儿子刚刚两个多月三个多月的新手爸爸，说实话自己没有孩子的时候我很不理解为什么爸爸那么爱自己的孩子，直到我自己当了父亲，我最近出差了一个星期后，天天加班到晚上12点，但是当我回家看到我儿子对我一笑的时候，我所有的累和负面情绪全都没有了，自己儿子在向我咧开嘴天真灿烂的大笑的时候，我感觉全世界最幸福的事情莫过于此了
