ip_location,content,label
湖南,说得真好，责任心过强，但能力不匹配。其实不一定不匹配，只是不想去接受太多不确定的事，不想承担太多的风险，容易焦虑。,1.0
未知,我身边连结婚的人都少得可怜[笑哭R],2.0
福建,说不来太多🤫为什么不生你们告诉我,1.0
江西,以后小孩肯定不会呆在家，都会出去打拼，结婚了也会分开住,1.0
未知,如果在欧洲发达国家愿意生，但在国内结婚都不想结 生孩子更是无稽之谈，就算结婚也不会要小孩,1.0
未知,没人能拥有少女的青春 除了少女本人 你混得再好也是个油腻中年男 看到这就好笑,1.0
未知,啊，我能吗？我不知道。,1.0
未知,暂时不想，找不到结婚的对象，而且我不想将就，怕被嘎,2.0
未知,我妈不孕不育科的，这几年看的丁克到40+又发了疯一样折腾着要孩子的病人没有一千也有八百了，但是这个道理跟小年轻讲了他们我也不会信的，人生有些事还是要自己经历。,0.0
安徽,这就对了，不然后悔都没有机会了！加油吧,1.0
广东,[图片表情],1.0
山东,可是她真的太治愈我跟妻子了。,0.0
未知,纪念逝去的青春。如果我小时候有人送我一台绝对辨音器，我现在绝对是音乐天才，我觉得有可能！,1.0
四川,评论扎心了[流泪],1.0
湖南,以前那句：赢在起跑线，这句话放在现在来说就是个笑话。,1.0
湖南,我太爱我儿子了，不能没有他，但我知道爱的体现不是拥有,0.0
广东,但我看照片好像脸还变白了 有没有可能是发型变了？[笑哭R],1.0
未知,原来孕检要自己掏钱的吗，医保不能报销吗,1.0
IP未知,不要直接问结果，意义就在于过程,1.0
广东,我觉得养孩子，不是为了孩子长大了给你养老，而是享受做为父母养育孩子那种幸福的过程。也不要觉得养孩子没有用，太花费精力而不生孩子。有孩子和没有孩子的生活真的是不一样的。,0.0
未知,对啊[笑哭R][笑哭R][笑哭R]我也是93的，我身边的人比我小的都结婚生小孩了，比我大的3胎了[笑哭R]我爸妈天天骂我,2.0
甘肃,快乐，带来很多快乐,0.0
未知,反正我不结婚,2.0
江苏,生不生都是自己的选择，无论站哪一方都没有资格指责另一方，过好自己的日子就行了,1.0
北京,她妈当时咋不这样想[抠鼻]不要生她估计过的更好[赞],1.0
海南,35-45是最难的大哥,1.0
广东,选择生孩子的，自己没有兴趣爱好的吗，真的接受下班就带孩子吗[笑哭R],2.0
未知,我是90后，已婚已育，过来人的身份告诉你们，全万别结婚生小孩,0.0
广东,非常讚同👍🏻👍🏻👍🏻,1.0
未知,我邻居奶奶仨儿子，都不管她，还把她的退休金和老年卡拿走了[再见R],2.0
福建,可是如果都不生，以后可能住不起老年公寓啊，人工费会很贵,0.0
天津,遇见了很相爱的人，就很想结婚，想跟他有一个家，于是我们一起努力组建了一个小家。和他一起的日子觉得很幸福很满足很有盼头，很想有一个属于我们两个人的宝宝，于是我们有了宝宝。接下来就在期待着宝宝出生，然后一起养大这个小生命。没有什么太过深刻的，只不过是平淡的幸福，生活如此，便很知足。,0.0
中国澳门,刷到这个就想问句题外话，做知识产权都这么赚吗？我认识一个人家里就是做知识产权的...,1.0
四川,变老！,1.0
江苏,我就替天问一句话，你们不生孩子的到时候准备怎么个死法？,0.0
吉林,你不生孩子，你那钱自己花多没意思,0.0
黑龙江,[赞],1.0
未知,该评论已丢失,1.0
未知,这世界百分之90以上都有孩子吧，晚年就不凄惨吗？,1.0
广西,奶奶看太多了[捂脸]，培养出息都是在外面闯有几个陪在老人身边养老的！所以爱生不生自己吃好过好得,1.0
未知,一身名牌时装[大笑R][大笑R][大笑R][大笑R],1.0
未知,哎，算了，本来想跟男朋友为了爱情结婚，现在想想估计不敢生孩子了，根本生不起。,2.0
未知,相对于不负责任的生育，丁克是负责任的,1.0
上海,我们不用担心因为有男的女的会生[比心],1.0
河北,生小孩为了生小孩然后再生小孩,2.0
河北,真的，我生完直接法令纹，从没腰疼的，竟然腰疼，我才30啊[笑哭R],0.0
湖南,耗时间耗精力费钱还气你个半死！但每天想到我有俩儿子，幸福像暖流一般贯穿全身。,0.0
浙江,如何使用你的音频呀,1.0
江苏,[哇R]变化就是爱上了另一个男人，老公没有儿子香,0.0
浙江,如果老了孩子不理我，是不是跟没有孩子一样[笑哭R],1.0
湖南,我就是不孝 我还生活西化 我倒要看看影不影响我吃饭[抠鼻],2.0
未知,说会羡慕周边朋友都有小孩的，我是真不羡慕，我所看到的只是一地鸡毛[失望R],2.0
浙江,没有啊，我觉得你更松弛更好看了,1.0
安徽,我对他们的期望就是让这个他们健康的存在，在这个美丽的世界里走一遭。,0.0
四川,生 只是一瞬间，而养 却是一辈子。,0.0
未知,犹豫一秒选丁克都是对生命的亵渎,0.0
湖南,现在很多老人退休工资拿得比年轻人的工资都高。所以体会不到。那时候他们工作包分配，房子单位有。哪像现在，很多人凑个彩礼都凑不出。,1.0
四川,第一点真的再同意不过了,1.0
未知,好后悔怀孕[哭惹R][哭惹R],0.0
广西,我80后快40了，两年前还有人以为我90后，不生确实比同龄已婚育显年轻。宝宝预产期明年4月，现在也做好样貌急速衰老的心理准备了[失望R],0.0
美国,这几年变老多正常没必要怪单单一个生娃,1.0
江苏,我儿子三岁半，三月份在公园玩突然病理性骨折，查出来是罕见病，低碱性磷酸酶症，他遗传了我和我老婆两个人各自基因中的缺陷，到现在四个月了，还是没能恢复正常行走，恢复很慢，将来基本告别大运动，医生说要治病得去海南，一年得百来万费用，得治两三年，而这仅仅只是改善，治不痊愈，这么庞大的数字对我来说就是不可能支付的，很愁，现在白天上班，下了班晚上跑滴滴，看不到后面的路，我只希望我的小逸逸能健康快乐成长，其他别无要求。,0.0
未知,无论如何不想生娃 可是结婚已经两年了 老公最近开始锻炼调理，明示暗示想要孩子，可是我没有任何想要做妈妈的感觉，好烦恼[哭惹R],2.0
未知,不知道,1.0
湖南,什么是生小孩的意义，他可以为刚学会走路，为下楼散步而开心得不得了，你觉得这个世界已经失去色彩的时候，每一样事物在他的眼里都是新鲜的，这就是意义,0.0
河北,你爱生你生一百个 我是一个都不想生 [doge],2.0
广东,放的背景声音很少，难道只有我手机有问题[泣不成声],1.0
福建,29未婚只想赚钱过好自己的生活 我和你一样 太过于有责任心 以至于我养猫咪都过分在意 有时候她破了一个皮我都能彻夜难眠（现在好多了） 让我看到了我生孩子可能会让我抓狂的未来 而且我也处理不来人际关系 纯纯i人 从外面回家会松一口气 未来希望我赚足够我自己生活的钱 父母姐妹兄弟平安健康就好,2.0
陕西,老了没钱才可怜。,1.0
云南,我的父母就是这样的父母 童年给予我美好的回忆 幸福的关系 当我成年成家 他们不求我在工作上有多优秀 也不求我升官发财 他们只希望家庭幸福和睦 却从不要求我照顾他们的老年生活,0.0
江苏,父母爱子女，则为之计深远。。我只希望孩子永远开心健康,0.0
未知,啊啊啊啊好麻烦[笑哭R]顺其自然好不好,1.0
福建,现在说“我们那个年代”的，都觉得好笑，时代都在往前走，以那个年代的水准去养现在这个年代的孩子，哪个父母会不着急……,0.0
未知,所以还是搞钱吧，4.50岁想要了找人代就是了，我女老板就是，还代个双胞胎，有钱人什么时候选择的路子都能多一些[笑哭R],1.0
未知,女权加油,1.0
贵州,“通透”吗？自私自利，没有一点社会责任，都和你一样国家怕是要……,1.0
江苏,怪不得王心凌不老，没结婚没生娃,2.0
未知,你有孩子么,1.0
广东,把没养孩子省下的一千万存到家族信托或者买个终身寿，选个保险公司旗下高端养老院，让信托给养老院按月支付。根据来看我的次数决定最后剩下的钱归哪个亲戚[笑哭R],2.0
河南,住养老院，脑梗了、心梗了，随便一个理由，没人会去追究,1.0
湖北,放心好了根本活不到那个岁数[色色R][色色R][色色R],1.0
广东,就当养个人形宠物吧，别想太多。不会期待宠物给你养老送终吧，能逗自己开心就好，但要这么想，好像还不如养宠物。,2.0
未知,你小子活该有女朋友[飞吻R][飞吻R][飞吻R],1.0
IP未知,对对对  没有下一代发展    振兴中华       老年公寓   好的嘞   谁给你盖    谁给你种粮食    谁给你做饭    好的嘞   钱都没人给你印刷,1.0
广东,这样的人活得通透[赞],1.0
未知,"一是真的要负责，孩子会绑架我的一生（我也认为我绑架了妈妈的一生，总和妈妈说一辈子扑在我身上真的辛苦了），二是我很自私，我永远把自己放在第一位，""生""太伤身体了，我这么宝贝自己的一个人是不干的[捂脸R]",2.0
四川,他读书读的就搬砖供他读书，读不的书，就搬砖从小培养一种长大后可以当成工作的兴趣爱好，但是做人要有礼貌，有涵养，然后一辈子平平安安健健康康快快乐乐的就行啦！[大笑][大笑],0.0
广东,不生孩子 才叫女朋友,1.0
湖南,现在多少人能活到六十呢？第一轮新冠我知道的都去世了三个四五十岁的[失望R],1.0
未知,有了孩子觉得生活中充满很多未知数，但也觉得更有奔头了，也会有很多快乐,0.0
广东,我总觉得最苦的就是50年以及之前的。,1.0
广东,为什么7-12岁开始没有了生活费[暗中观察R],1.0
广东,我现在24岁很喜欢小孩子但是不想结婚不想生孩子恐婚也害怕生小孩[泣不成声],2.0
山西,为了祖国更强大[暗中观察][暗中观察][暗中观察],0.0
吉林,感觉你生完两年比一年时状态好，慢慢养能养回来哒[飞吻R],1.0
福建,在这里，93，已婚，不生孩子[微笑R],2.0
广东,归根到底还是穷啊[捂脸R]你有钱就实现阶级跨越了呀、人际关系也开始联动，都是一个死循环，当然能突破阶层也是低概率的[捂脸R],1.0
未知,没有孩子活着没什么意思了。,0.0
福建,"想象中的传宗接代：优渥的生活  
现实中的传宗接代：数不尽的苦难[比心]",2.0
广东,"发型问题,不要留刘海即可",1.0
广东,喜欢女孩,0.0
河南,及时行乐，别让自己活105不就完了[笑哭R],1.0
湖南,孩子，碌碌无为的我，变的有意义。,0.0
日本,想啥呢，丁克的朋友也是丁克，随生随甩出生活圈、再和新丁克朋友相遇，一起年轻不要太爽。没孩子的人老了之后会怎么样是自己一眼能看见的、所以有几十年的时间用来充分准备[doge]不用有孩子的人担心，有孩子的人闲的发慌的话可以设想下自己与孩子未来的各种走向树形图[doge]会发现自己一家子的事还担心不过来呢。,1.0
上海,18岁以后就是一个独立的人格。把小孩变成你的资产，那你的教育本身就是失败的。,1.0
山西,这大佬好像就是当年质问柴静的大佬,1.0
